sample_id,model_name,model_display_name,benchmark,completeness,efficiency,readability
Mbpp/594,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/596,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/597,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/598,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/599,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/6,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/600,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/602,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/603,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/604,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/605,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/606,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/607,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/608,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/61,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/610,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/611,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/612,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/614,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/615,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/616,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/618,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/619,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/62,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/620,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/622,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/623,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/624,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/626,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/628,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/629,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/63,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/630,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/631,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/632,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/633,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/635,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/637,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/638,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/639,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/64,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/641,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/643,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/644,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/65,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/66,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/67,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/68,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/69,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/7,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/70,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/71,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/72,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/720,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/721,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/722,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/723,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/724,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/725,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/726,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/728,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/730,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/731,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/732,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/733,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/734,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/735,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/736,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/737,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/739,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/74,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/740,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/741,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/742,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/743,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/744,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/745,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/748,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/749,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/75,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/750,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/751,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/752,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/753,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/754,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/755,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/757,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/758,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/759,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/760,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/762,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/763,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/764,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/765,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/766,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/767,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/769,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/77,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/770,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/771,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/772,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/773,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/775,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/777,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/778,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/780,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/781,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/782,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/784,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/785,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/786,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/787,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/788,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/79,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/790,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/791,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/792,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/793,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/794,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/796,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/797,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/798,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/799,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/8,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/80,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/800,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/801,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/803,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/804,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/805,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/806,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/807,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/808,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/809,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/82,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/84,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/85,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/86,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/87,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/88,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/89,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/9,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/90,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/91,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/92,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/93,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/94,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/95,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/96,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/97,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/98,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/99,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
HumanEval/0,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/1,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/10,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/100,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/101,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/102,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/103,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/104,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/105,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/106,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/107,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/108,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/109,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/11,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/110,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/111,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/112,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/113,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/114,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/115,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/116,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/117,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/118,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/119,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/12,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/120,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/121,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/122,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/123,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/124,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/125,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/126,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/127,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/128,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/129,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/13,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/130,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/131,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/132,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/133,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/134,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/135,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/136,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/137,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/138,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/139,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/14,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/140,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/141,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/142,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/143,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/144,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/145,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/146,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/147,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/148,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/149,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/15,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/150,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/151,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/152,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/153,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/154,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/155,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/156,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/157,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/158,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/159,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/16,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/160,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/161,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/162,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/163,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/17,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/18,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/19,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/2,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/20,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/21,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/22,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/23,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/24,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/25,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/26,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/27,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/28,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/29,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/3,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/30,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/31,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/32,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/33,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/34,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/35,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/36,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/37,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/38,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
HumanEval/39,Qwen2.5-Coder-7B,Qwen2.5-Coder-7B Instruct Q4_K_M,humaneval_plus,,,
