sample_id,model_name,benchmark,completeness,efficiency,readability
bird_1496,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1497,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1498,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1499,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1500,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1501,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1502,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1503,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1504,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1505,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1506,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1507,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1508,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1509,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1510,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1511,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1512,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1513,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1514,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1515,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1516,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1517,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1518,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1519,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1520,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1521,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1522,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1523,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1524,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1525,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1526,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1527,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1528,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1529,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1530,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1531,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1532,Defog-Llama3-SQLCoder-8B,bird,,,
bird_1533,Defog-Llama3-SQLCoder-8B,bird,,,
spider_0,Defog-Llama3-SQLCoder-8B,spider,,,
spider_1,Defog-Llama3-SQLCoder-8B,spider,,,
spider_2,Defog-Llama3-SQLCoder-8B,spider,,,
spider_3,Defog-Llama3-SQLCoder-8B,spider,,,
spider_4,Defog-Llama3-SQLCoder-8B,spider,,,
spider_5,Defog-Llama3-SQLCoder-8B,spider,,,
spider_6,Defog-Llama3-SQLCoder-8B,spider,,,
spider_7,Defog-Llama3-SQLCoder-8B,spider,,,
spider_8,Defog-Llama3-SQLCoder-8B,spider,,,
spider_9,Defog-Llama3-SQLCoder-8B,spider,,,
spider_10,Defog-Llama3-SQLCoder-8B,spider,,,
spider_11,Defog-Llama3-SQLCoder-8B,spider,,,
spider_12,Defog-Llama3-SQLCoder-8B,spider,,,
spider_13,Defog-Llama3-SQLCoder-8B,spider,,,
spider_14,Defog-Llama3-SQLCoder-8B,spider,,,
spider_15,Defog-Llama3-SQLCoder-8B,spider,,,
spider_16,Defog-Llama3-SQLCoder-8B,spider,,,
spider_17,Defog-Llama3-SQLCoder-8B,spider,,,
spider_18,Defog-Llama3-SQLCoder-8B,spider,,,
spider_19,Defog-Llama3-SQLCoder-8B,spider,,,
spider_20,Defog-Llama3-SQLCoder-8B,spider,,,
spider_21,Defog-Llama3-SQLCoder-8B,spider,,,
spider_22,Defog-Llama3-SQLCoder-8B,spider,,,
spider_23,Defog-Llama3-SQLCoder-8B,spider,,,
spider_24,Defog-Llama3-SQLCoder-8B,spider,,,
spider_25,Defog-Llama3-SQLCoder-8B,spider,,,
spider_26,Defog-Llama3-SQLCoder-8B,spider,,,
spider_27,Defog-Llama3-SQLCoder-8B,spider,,,
spider_28,Defog-Llama3-SQLCoder-8B,spider,,,
spider_29,Defog-Llama3-SQLCoder-8B,spider,,,
spider_30,Defog-Llama3-SQLCoder-8B,spider,,,
spider_31,Defog-Llama3-SQLCoder-8B,spider,,,
spider_32,Defog-Llama3-SQLCoder-8B,spider,,,
spider_33,Defog-Llama3-SQLCoder-8B,spider,,,
spider_34,Defog-Llama3-SQLCoder-8B,spider,,,
spider_35,Defog-Llama3-SQLCoder-8B,spider,,,
spider_36,Defog-Llama3-SQLCoder-8B,spider,,,
spider_37,Defog-Llama3-SQLCoder-8B,spider,,,
spider_38,Defog-Llama3-SQLCoder-8B,spider,,,
spider_39,Defog-Llama3-SQLCoder-8B,spider,,,
spider_40,Defog-Llama3-SQLCoder-8B,spider,,,
spider_41,Defog-Llama3-SQLCoder-8B,spider,,,
spider_42,Defog-Llama3-SQLCoder-8B,spider,,,
spider_43,Defog-Llama3-SQLCoder-8B,spider,,,
spider_44,Defog-Llama3-SQLCoder-8B,spider,,,
spider_45,Defog-Llama3-SQLCoder-8B,spider,,,
spider_46,Defog-Llama3-SQLCoder-8B,spider,,,
spider_47,Defog-Llama3-SQLCoder-8B,spider,,,
spider_48,Defog-Llama3-SQLCoder-8B,spider,,,
spider_49,Defog-Llama3-SQLCoder-8B,spider,,,
spider_50,Defog-Llama3-SQLCoder-8B,spider,,,
spider_51,Defog-Llama3-SQLCoder-8B,spider,,,
spider_52,Defog-Llama3-SQLCoder-8B,spider,,,
spider_53,Defog-Llama3-SQLCoder-8B,spider,,,
spider_54,Defog-Llama3-SQLCoder-8B,spider,,,
spider_55,Defog-Llama3-SQLCoder-8B,spider,,,
spider_56,Defog-Llama3-SQLCoder-8B,spider,,,
spider_57,Defog-Llama3-SQLCoder-8B,spider,,,
spider_58,Defog-Llama3-SQLCoder-8B,spider,,,
spider_59,Defog-Llama3-SQLCoder-8B,spider,,,
spider_60,Defog-Llama3-SQLCoder-8B,spider,,,
spider_61,Defog-Llama3-SQLCoder-8B,spider,,,
spider_62,Defog-Llama3-SQLCoder-8B,spider,,,
spider_63,Defog-Llama3-SQLCoder-8B,spider,,,
spider_64,Defog-Llama3-SQLCoder-8B,spider,,,
spider_65,Defog-Llama3-SQLCoder-8B,spider,,,
spider_66,Defog-Llama3-SQLCoder-8B,spider,,,
spider_67,Defog-Llama3-SQLCoder-8B,spider,,,
spider_68,Defog-Llama3-SQLCoder-8B,spider,,,
spider_69,Defog-Llama3-SQLCoder-8B,spider,,,
spider_70,Defog-Llama3-SQLCoder-8B,spider,,,
spider_71,Defog-Llama3-SQLCoder-8B,spider,,,
spider_72,Defog-Llama3-SQLCoder-8B,spider,,,
spider_73,Defog-Llama3-SQLCoder-8B,spider,,,
spider_74,Defog-Llama3-SQLCoder-8B,spider,,,
spider_75,Defog-Llama3-SQLCoder-8B,spider,,,
spider_76,Defog-Llama3-SQLCoder-8B,spider,,,
spider_77,Defog-Llama3-SQLCoder-8B,spider,,,
spider_78,Defog-Llama3-SQLCoder-8B,spider,,,
spider_79,Defog-Llama3-SQLCoder-8B,spider,,,
spider_80,Defog-Llama3-SQLCoder-8B,spider,,,
spider_81,Defog-Llama3-SQLCoder-8B,spider,,,
spider_82,Defog-Llama3-SQLCoder-8B,spider,,,
spider_83,Defog-Llama3-SQLCoder-8B,spider,,,
spider_84,Defog-Llama3-SQLCoder-8B,spider,,,
spider_85,Defog-Llama3-SQLCoder-8B,spider,,,
spider_86,Defog-Llama3-SQLCoder-8B,spider,,,
spider_87,Defog-Llama3-SQLCoder-8B,spider,,,
spider_88,Defog-Llama3-SQLCoder-8B,spider,,,
spider_89,Defog-Llama3-SQLCoder-8B,spider,,,
spider_90,Defog-Llama3-SQLCoder-8B,spider,,,
spider_91,Defog-Llama3-SQLCoder-8B,spider,,,
spider_92,Defog-Llama3-SQLCoder-8B,spider,,,
spider_93,Defog-Llama3-SQLCoder-8B,spider,,,
spider_94,Defog-Llama3-SQLCoder-8B,spider,,,
spider_95,Defog-Llama3-SQLCoder-8B,spider,,,
spider_96,Defog-Llama3-SQLCoder-8B,spider,,,
spider_97,Defog-Llama3-SQLCoder-8B,spider,,,
spider_98,Defog-Llama3-SQLCoder-8B,spider,,,
spider_99,Defog-Llama3-SQLCoder-8B,spider,,,
spider_100,Defog-Llama3-SQLCoder-8B,spider,,,
spider_101,Defog-Llama3-SQLCoder-8B,spider,,,
spider_102,Defog-Llama3-SQLCoder-8B,spider,,,
spider_103,Defog-Llama3-SQLCoder-8B,spider,,,
spider_104,Defog-Llama3-SQLCoder-8B,spider,,,
spider_105,Defog-Llama3-SQLCoder-8B,spider,,,
spider_106,Defog-Llama3-SQLCoder-8B,spider,,,
spider_107,Defog-Llama3-SQLCoder-8B,spider,,,
spider_108,Defog-Llama3-SQLCoder-8B,spider,,,
spider_109,Defog-Llama3-SQLCoder-8B,spider,,,
spider_110,Defog-Llama3-SQLCoder-8B,spider,,,
spider_111,Defog-Llama3-SQLCoder-8B,spider,,,
spider_112,Defog-Llama3-SQLCoder-8B,spider,,,
spider_113,Defog-Llama3-SQLCoder-8B,spider,,,
spider_114,Defog-Llama3-SQLCoder-8B,spider,,,
spider_115,Defog-Llama3-SQLCoder-8B,spider,,,
spider_116,Defog-Llama3-SQLCoder-8B,spider,,,
spider_117,Defog-Llama3-SQLCoder-8B,spider,,,
spider_118,Defog-Llama3-SQLCoder-8B,spider,,,
spider_119,Defog-Llama3-SQLCoder-8B,spider,,,
spider_120,Defog-Llama3-SQLCoder-8B,spider,,,
spider_121,Defog-Llama3-SQLCoder-8B,spider,,,
spider_122,Defog-Llama3-SQLCoder-8B,spider,,,
spider_123,Defog-Llama3-SQLCoder-8B,spider,,,
spider_124,Defog-Llama3-SQLCoder-8B,spider,,,
spider_125,Defog-Llama3-SQLCoder-8B,spider,,,
spider_126,Defog-Llama3-SQLCoder-8B,spider,,,
spider_127,Defog-Llama3-SQLCoder-8B,spider,,,
spider_128,Defog-Llama3-SQLCoder-8B,spider,,,
spider_129,Defog-Llama3-SQLCoder-8B,spider,,,
spider_130,Defog-Llama3-SQLCoder-8B,spider,,,
spider_131,Defog-Llama3-SQLCoder-8B,spider,,,
spider_132,Defog-Llama3-SQLCoder-8B,spider,,,
spider_133,Defog-Llama3-SQLCoder-8B,spider,,,
spider_134,Defog-Llama3-SQLCoder-8B,spider,,,
spider_135,Defog-Llama3-SQLCoder-8B,spider,,,
spider_136,Defog-Llama3-SQLCoder-8B,spider,,,
spider_137,Defog-Llama3-SQLCoder-8B,spider,,,
spider_138,Defog-Llama3-SQLCoder-8B,spider,,,
spider_139,Defog-Llama3-SQLCoder-8B,spider,,,
spider_140,Defog-Llama3-SQLCoder-8B,spider,,,
spider_141,Defog-Llama3-SQLCoder-8B,spider,,,
spider_142,Defog-Llama3-SQLCoder-8B,spider,,,
spider_143,Defog-Llama3-SQLCoder-8B,spider,,,
spider_144,Defog-Llama3-SQLCoder-8B,spider,,,
spider_145,Defog-Llama3-SQLCoder-8B,spider,,,
spider_146,Defog-Llama3-SQLCoder-8B,spider,,,
spider_147,Defog-Llama3-SQLCoder-8B,spider,,,
spider_148,Defog-Llama3-SQLCoder-8B,spider,,,
spider_149,Defog-Llama3-SQLCoder-8B,spider,,,
spider_150,Defog-Llama3-SQLCoder-8B,spider,,,
spider_151,Defog-Llama3-SQLCoder-8B,spider,,,
spider_152,Defog-Llama3-SQLCoder-8B,spider,,,
spider_153,Defog-Llama3-SQLCoder-8B,spider,,,
spider_154,Defog-Llama3-SQLCoder-8B,spider,,,
spider_155,Defog-Llama3-SQLCoder-8B,spider,,,
spider_156,Defog-Llama3-SQLCoder-8B,spider,,,
spider_157,Defog-Llama3-SQLCoder-8B,spider,,,
spider_158,Defog-Llama3-SQLCoder-8B,spider,,,
spider_159,Defog-Llama3-SQLCoder-8B,spider,,,
spider_160,Defog-Llama3-SQLCoder-8B,spider,,,
spider_161,Defog-Llama3-SQLCoder-8B,spider,,,
spider_162,Defog-Llama3-SQLCoder-8B,spider,,,
spider_163,Defog-Llama3-SQLCoder-8B,spider,,,
spider_164,Defog-Llama3-SQLCoder-8B,spider,,,
spider_165,Defog-Llama3-SQLCoder-8B,spider,,,
spider_166,Defog-Llama3-SQLCoder-8B,spider,,,
spider_167,Defog-Llama3-SQLCoder-8B,spider,,,
spider_168,Defog-Llama3-SQLCoder-8B,spider,,,
spider_169,Defog-Llama3-SQLCoder-8B,spider,,,
spider_170,Defog-Llama3-SQLCoder-8B,spider,,,
spider_171,Defog-Llama3-SQLCoder-8B,spider,,,
spider_172,Defog-Llama3-SQLCoder-8B,spider,,,
spider_173,Defog-Llama3-SQLCoder-8B,spider,,,
spider_174,Defog-Llama3-SQLCoder-8B,spider,,,
spider_175,Defog-Llama3-SQLCoder-8B,spider,,,
spider_176,Defog-Llama3-SQLCoder-8B,spider,,,
spider_177,Defog-Llama3-SQLCoder-8B,spider,,,
spider_178,Defog-Llama3-SQLCoder-8B,spider,,,
spider_179,Defog-Llama3-SQLCoder-8B,spider,,,
spider_180,Defog-Llama3-SQLCoder-8B,spider,,,
spider_181,Defog-Llama3-SQLCoder-8B,spider,,,
spider_182,Defog-Llama3-SQLCoder-8B,spider,,,
spider_183,Defog-Llama3-SQLCoder-8B,spider,,,
spider_184,Defog-Llama3-SQLCoder-8B,spider,,,
spider_185,Defog-Llama3-SQLCoder-8B,spider,,,
spider_186,Defog-Llama3-SQLCoder-8B,spider,,,
spider_187,Defog-Llama3-SQLCoder-8B,spider,,,
spider_188,Defog-Llama3-SQLCoder-8B,spider,,,
spider_189,Defog-Llama3-SQLCoder-8B,spider,,,
spider_190,Defog-Llama3-SQLCoder-8B,spider,,,
spider_191,Defog-Llama3-SQLCoder-8B,spider,,,
spider_192,Defog-Llama3-SQLCoder-8B,spider,,,
spider_193,Defog-Llama3-SQLCoder-8B,spider,,,
spider_194,Defog-Llama3-SQLCoder-8B,spider,,,
spider_195,Defog-Llama3-SQLCoder-8B,spider,,,
spider_196,Defog-Llama3-SQLCoder-8B,spider,,,
spider_197,Defog-Llama3-SQLCoder-8B,spider,,,
spider_198,Defog-Llama3-SQLCoder-8B,spider,,,
spider_199,Defog-Llama3-SQLCoder-8B,spider,,,
spider_200,Defog-Llama3-SQLCoder-8B,spider,,,
spider_201,Defog-Llama3-SQLCoder-8B,spider,,,
spider_202,Defog-Llama3-SQLCoder-8B,spider,,,
spider_203,Defog-Llama3-SQLCoder-8B,spider,,,
spider_204,Defog-Llama3-SQLCoder-8B,spider,,,
spider_205,Defog-Llama3-SQLCoder-8B,spider,,,
spider_206,Defog-Llama3-SQLCoder-8B,spider,,,
spider_207,Defog-Llama3-SQLCoder-8B,spider,,,
spider_208,Defog-Llama3-SQLCoder-8B,spider,,,
spider_209,Defog-Llama3-SQLCoder-8B,spider,,,
spider_210,Defog-Llama3-SQLCoder-8B,spider,,,
spider_211,Defog-Llama3-SQLCoder-8B,spider,,,
spider_212,Defog-Llama3-SQLCoder-8B,spider,,,
spider_213,Defog-Llama3-SQLCoder-8B,spider,,,
spider_214,Defog-Llama3-SQLCoder-8B,spider,,,
spider_215,Defog-Llama3-SQLCoder-8B,spider,,,
spider_216,Defog-Llama3-SQLCoder-8B,spider,,,
spider_217,Defog-Llama3-SQLCoder-8B,spider,,,
spider_218,Defog-Llama3-SQLCoder-8B,spider,,,
spider_219,Defog-Llama3-SQLCoder-8B,spider,,,
spider_220,Defog-Llama3-SQLCoder-8B,spider,,,
spider_221,Defog-Llama3-SQLCoder-8B,spider,,,
spider_222,Defog-Llama3-SQLCoder-8B,spider,,,
spider_223,Defog-Llama3-SQLCoder-8B,spider,,,
spider_224,Defog-Llama3-SQLCoder-8B,spider,,,
spider_225,Defog-Llama3-SQLCoder-8B,spider,,,
spider_226,Defog-Llama3-SQLCoder-8B,spider,,,
spider_227,Defog-Llama3-SQLCoder-8B,spider,,,
spider_228,Defog-Llama3-SQLCoder-8B,spider,,,
spider_229,Defog-Llama3-SQLCoder-8B,spider,,,
spider_230,Defog-Llama3-SQLCoder-8B,spider,,,
spider_231,Defog-Llama3-SQLCoder-8B,spider,,,
spider_232,Defog-Llama3-SQLCoder-8B,spider,,,
spider_233,Defog-Llama3-SQLCoder-8B,spider,,,
spider_234,Defog-Llama3-SQLCoder-8B,spider,,,
spider_235,Defog-Llama3-SQLCoder-8B,spider,,,
spider_236,Defog-Llama3-SQLCoder-8B,spider,,,
spider_237,Defog-Llama3-SQLCoder-8B,spider,,,
spider_238,Defog-Llama3-SQLCoder-8B,spider,,,
spider_239,Defog-Llama3-SQLCoder-8B,spider,,,
spider_240,Defog-Llama3-SQLCoder-8B,spider,,,
spider_241,Defog-Llama3-SQLCoder-8B,spider,,,
spider_242,Defog-Llama3-SQLCoder-8B,spider,,,
spider_243,Defog-Llama3-SQLCoder-8B,spider,,,
spider_244,Defog-Llama3-SQLCoder-8B,spider,,,
spider_245,Defog-Llama3-SQLCoder-8B,spider,,,
spider_246,Defog-Llama3-SQLCoder-8B,spider,,,
spider_247,Defog-Llama3-SQLCoder-8B,spider,,,
spider_248,Defog-Llama3-SQLCoder-8B,spider,,,
spider_249,Defog-Llama3-SQLCoder-8B,spider,,,
spider_250,Defog-Llama3-SQLCoder-8B,spider,,,
spider_251,Defog-Llama3-SQLCoder-8B,spider,,,
spider_252,Defog-Llama3-SQLCoder-8B,spider,,,
spider_253,Defog-Llama3-SQLCoder-8B,spider,,,
spider_254,Defog-Llama3-SQLCoder-8B,spider,,,
spider_255,Defog-Llama3-SQLCoder-8B,spider,,,
spider_256,Defog-Llama3-SQLCoder-8B,spider,,,
spider_257,Defog-Llama3-SQLCoder-8B,spider,,,
spider_258,Defog-Llama3-SQLCoder-8B,spider,,,
spider_259,Defog-Llama3-SQLCoder-8B,spider,,,
spider_260,Defog-Llama3-SQLCoder-8B,spider,,,
spider_261,Defog-Llama3-SQLCoder-8B,spider,,,
spider_262,Defog-Llama3-SQLCoder-8B,spider,,,
spider_263,Defog-Llama3-SQLCoder-8B,spider,,,
spider_264,Defog-Llama3-SQLCoder-8B,spider,,,
spider_265,Defog-Llama3-SQLCoder-8B,spider,,,
spider_266,Defog-Llama3-SQLCoder-8B,spider,,,
spider_267,Defog-Llama3-SQLCoder-8B,spider,,,
spider_268,Defog-Llama3-SQLCoder-8B,spider,,,
spider_269,Defog-Llama3-SQLCoder-8B,spider,,,
spider_270,Defog-Llama3-SQLCoder-8B,spider,,,
spider_271,Defog-Llama3-SQLCoder-8B,spider,,,
spider_272,Defog-Llama3-SQLCoder-8B,spider,,,
spider_273,Defog-Llama3-SQLCoder-8B,spider,,,
spider_274,Defog-Llama3-SQLCoder-8B,spider,,,
spider_275,Defog-Llama3-SQLCoder-8B,spider,,,
spider_276,Defog-Llama3-SQLCoder-8B,spider,,,
spider_277,Defog-Llama3-SQLCoder-8B,spider,,,
spider_278,Defog-Llama3-SQLCoder-8B,spider,,,
spider_279,Defog-Llama3-SQLCoder-8B,spider,,,
spider_280,Defog-Llama3-SQLCoder-8B,spider,,,
spider_281,Defog-Llama3-SQLCoder-8B,spider,,,
spider_282,Defog-Llama3-SQLCoder-8B,spider,,,
spider_283,Defog-Llama3-SQLCoder-8B,spider,,,
spider_284,Defog-Llama3-SQLCoder-8B,spider,,,
spider_285,Defog-Llama3-SQLCoder-8B,spider,,,
spider_286,Defog-Llama3-SQLCoder-8B,spider,,,
spider_287,Defog-Llama3-SQLCoder-8B,spider,,,
spider_288,Defog-Llama3-SQLCoder-8B,spider,,,
spider_289,Defog-Llama3-SQLCoder-8B,spider,,,
spider_290,Defog-Llama3-SQLCoder-8B,spider,,,
spider_291,Defog-Llama3-SQLCoder-8B,spider,,,
spider_292,Defog-Llama3-SQLCoder-8B,spider,,,
spider_293,Defog-Llama3-SQLCoder-8B,spider,,,
spider_294,Defog-Llama3-SQLCoder-8B,spider,,,
spider_295,Defog-Llama3-SQLCoder-8B,spider,,,
spider_296,Defog-Llama3-SQLCoder-8B,spider,,,
spider_297,Defog-Llama3-SQLCoder-8B,spider,,,
spider_298,Defog-Llama3-SQLCoder-8B,spider,,,
spider_299,Defog-Llama3-SQLCoder-8B,spider,,,
spider_300,Defog-Llama3-SQLCoder-8B,spider,,,
spider_301,Defog-Llama3-SQLCoder-8B,spider,,,
spider_302,Defog-Llama3-SQLCoder-8B,spider,,,
spider_303,Defog-Llama3-SQLCoder-8B,spider,,,
spider_304,Defog-Llama3-SQLCoder-8B,spider,,,
spider_305,Defog-Llama3-SQLCoder-8B,spider,,,
spider_306,Defog-Llama3-SQLCoder-8B,spider,,,
spider_307,Defog-Llama3-SQLCoder-8B,spider,,,
spider_308,Defog-Llama3-SQLCoder-8B,spider,,,
spider_309,Defog-Llama3-SQLCoder-8B,spider,,,
spider_310,Defog-Llama3-SQLCoder-8B,spider,,,
spider_311,Defog-Llama3-SQLCoder-8B,spider,,,
spider_312,Defog-Llama3-SQLCoder-8B,spider,,,
spider_313,Defog-Llama3-SQLCoder-8B,spider,,,
spider_314,Defog-Llama3-SQLCoder-8B,spider,,,
spider_315,Defog-Llama3-SQLCoder-8B,spider,,,
spider_316,Defog-Llama3-SQLCoder-8B,spider,,,
spider_317,Defog-Llama3-SQLCoder-8B,spider,,,
spider_318,Defog-Llama3-SQLCoder-8B,spider,,,
spider_319,Defog-Llama3-SQLCoder-8B,spider,,,
spider_320,Defog-Llama3-SQLCoder-8B,spider,,,
spider_321,Defog-Llama3-SQLCoder-8B,spider,,,
spider_322,Defog-Llama3-SQLCoder-8B,spider,,,
spider_323,Defog-Llama3-SQLCoder-8B,spider,,,
spider_324,Defog-Llama3-SQLCoder-8B,spider,,,
spider_325,Defog-Llama3-SQLCoder-8B,spider,,,
spider_326,Defog-Llama3-SQLCoder-8B,spider,,,
spider_327,Defog-Llama3-SQLCoder-8B,spider,,,
spider_328,Defog-Llama3-SQLCoder-8B,spider,,,
spider_329,Defog-Llama3-SQLCoder-8B,spider,,,
spider_330,Defog-Llama3-SQLCoder-8B,spider,,,
spider_331,Defog-Llama3-SQLCoder-8B,spider,,,
spider_332,Defog-Llama3-SQLCoder-8B,spider,,,
spider_333,Defog-Llama3-SQLCoder-8B,spider,,,
spider_334,Defog-Llama3-SQLCoder-8B,spider,,,
spider_335,Defog-Llama3-SQLCoder-8B,spider,,,
spider_336,Defog-Llama3-SQLCoder-8B,spider,,,
spider_337,Defog-Llama3-SQLCoder-8B,spider,,,
spider_338,Defog-Llama3-SQLCoder-8B,spider,,,
spider_339,Defog-Llama3-SQLCoder-8B,spider,,,
spider_340,Defog-Llama3-SQLCoder-8B,spider,,,
spider_341,Defog-Llama3-SQLCoder-8B,spider,,,
spider_342,Defog-Llama3-SQLCoder-8B,spider,,,
spider_343,Defog-Llama3-SQLCoder-8B,spider,,,
spider_344,Defog-Llama3-SQLCoder-8B,spider,,,
spider_345,Defog-Llama3-SQLCoder-8B,spider,,,
spider_346,Defog-Llama3-SQLCoder-8B,spider,,,
spider_347,Defog-Llama3-SQLCoder-8B,spider,,,
spider_348,Defog-Llama3-SQLCoder-8B,spider,,,
spider_349,Defog-Llama3-SQLCoder-8B,spider,,,
spider_350,Defog-Llama3-SQLCoder-8B,spider,,,
spider_351,Defog-Llama3-SQLCoder-8B,spider,,,
spider_352,Defog-Llama3-SQLCoder-8B,spider,,,
spider_353,Defog-Llama3-SQLCoder-8B,spider,,,
spider_354,Defog-Llama3-SQLCoder-8B,spider,,,
spider_355,Defog-Llama3-SQLCoder-8B,spider,,,
spider_356,Defog-Llama3-SQLCoder-8B,spider,,,
spider_357,Defog-Llama3-SQLCoder-8B,spider,,,
spider_358,Defog-Llama3-SQLCoder-8B,spider,,,
spider_359,Defog-Llama3-SQLCoder-8B,spider,,,
spider_360,Defog-Llama3-SQLCoder-8B,spider,,,
spider_361,Defog-Llama3-SQLCoder-8B,spider,,,
spider_362,Defog-Llama3-SQLCoder-8B,spider,,,
spider_363,Defog-Llama3-SQLCoder-8B,spider,,,
spider_364,Defog-Llama3-SQLCoder-8B,spider,,,
spider_365,Defog-Llama3-SQLCoder-8B,spider,,,
spider_366,Defog-Llama3-SQLCoder-8B,spider,,,
spider_367,Defog-Llama3-SQLCoder-8B,spider,,,
spider_368,Defog-Llama3-SQLCoder-8B,spider,,,
spider_369,Defog-Llama3-SQLCoder-8B,spider,,,
spider_370,Defog-Llama3-SQLCoder-8B,spider,,,
spider_371,Defog-Llama3-SQLCoder-8B,spider,,,
spider_372,Defog-Llama3-SQLCoder-8B,spider,,,
spider_373,Defog-Llama3-SQLCoder-8B,spider,,,
spider_374,Defog-Llama3-SQLCoder-8B,spider,,,
spider_375,Defog-Llama3-SQLCoder-8B,spider,,,
spider_376,Defog-Llama3-SQLCoder-8B,spider,,,
spider_377,Defog-Llama3-SQLCoder-8B,spider,,,
spider_378,Defog-Llama3-SQLCoder-8B,spider,,,
spider_379,Defog-Llama3-SQLCoder-8B,spider,,,
spider_380,Defog-Llama3-SQLCoder-8B,spider,,,
spider_381,Defog-Llama3-SQLCoder-8B,spider,,,
spider_382,Defog-Llama3-SQLCoder-8B,spider,,,
spider_383,Defog-Llama3-SQLCoder-8B,spider,,,
spider_384,Defog-Llama3-SQLCoder-8B,spider,,,
spider_385,Defog-Llama3-SQLCoder-8B,spider,,,
spider_386,Defog-Llama3-SQLCoder-8B,spider,,,
spider_387,Defog-Llama3-SQLCoder-8B,spider,,,
spider_388,Defog-Llama3-SQLCoder-8B,spider,,,
spider_389,Defog-Llama3-SQLCoder-8B,spider,,,
spider_390,Defog-Llama3-SQLCoder-8B,spider,,,
spider_391,Defog-Llama3-SQLCoder-8B,spider,,,
spider_392,Defog-Llama3-SQLCoder-8B,spider,,,
spider_393,Defog-Llama3-SQLCoder-8B,spider,,,
spider_394,Defog-Llama3-SQLCoder-8B,spider,,,
spider_395,Defog-Llama3-SQLCoder-8B,spider,,,
spider_396,Defog-Llama3-SQLCoder-8B,spider,,,
spider_397,Defog-Llama3-SQLCoder-8B,spider,,,
spider_398,Defog-Llama3-SQLCoder-8B,spider,,,
spider_399,Defog-Llama3-SQLCoder-8B,spider,,,
spider_400,Defog-Llama3-SQLCoder-8B,spider,,,
spider_401,Defog-Llama3-SQLCoder-8B,spider,,,
spider_402,Defog-Llama3-SQLCoder-8B,spider,,,
spider_403,Defog-Llama3-SQLCoder-8B,spider,,,
spider_404,Defog-Llama3-SQLCoder-8B,spider,,,
spider_405,Defog-Llama3-SQLCoder-8B,spider,,,
spider_406,Defog-Llama3-SQLCoder-8B,spider,,,
spider_407,Defog-Llama3-SQLCoder-8B,spider,,,
spider_408,Defog-Llama3-SQLCoder-8B,spider,,,
spider_409,Defog-Llama3-SQLCoder-8B,spider,,,
spider_410,Defog-Llama3-SQLCoder-8B,spider,,,
spider_411,Defog-Llama3-SQLCoder-8B,spider,,,
spider_412,Defog-Llama3-SQLCoder-8B,spider,,,
spider_413,Defog-Llama3-SQLCoder-8B,spider,,,
spider_414,Defog-Llama3-SQLCoder-8B,spider,,,
spider_415,Defog-Llama3-SQLCoder-8B,spider,,,
spider_416,Defog-Llama3-SQLCoder-8B,spider,,,
spider_417,Defog-Llama3-SQLCoder-8B,spider,,,
spider_418,Defog-Llama3-SQLCoder-8B,spider,,,
spider_419,Defog-Llama3-SQLCoder-8B,spider,,,
spider_420,Defog-Llama3-SQLCoder-8B,spider,,,
spider_421,Defog-Llama3-SQLCoder-8B,spider,,,
spider_422,Defog-Llama3-SQLCoder-8B,spider,,,
spider_423,Defog-Llama3-SQLCoder-8B,spider,,,
spider_424,Defog-Llama3-SQLCoder-8B,spider,,,
spider_425,Defog-Llama3-SQLCoder-8B,spider,,,
